"UT","DT","TC","PY","Department"
"MAYAHI201372","ARTICLE",15,2013,"Chemical and Biological Engineering"
"RONHOLM2013","ARTICLE",6,2013,"Chemical and Biological Engineering"
"ISAIFAN2013164","ARTICLE",14,2013,"Chemical and Biological Engineering"
"SALAMA201321","ARTICLE",12,2013,"Chemical and Biological Engineering"
"GIFFIN2013368","ARTICLE",12,2013,"Chemical and Biological Engineering"
"DUB201349","ARTICLE",1,2013,"Chemical and Biological Engineering"
"DONALDSON2013560","ARTICLE",1,2013,"Chemical and Biological Engineering"
"ILYUSHECHKIN20131053","ARTICLE",4,2013,"Chemical and Biological Engineering"
"PADAKI2013489","ARTICLE",13,2013,"Chemical and Biological Engineering"
"BAIN2013529","ARTICLE",10,2013,"Chemical and Biological Engineering"
"KRUPIN2013698","ARTICLE",59,2013,"Chemical and Biological Engineering"
"YUAN2013221","ARTICLE",12,2013,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT2013270","ARTICLE",27,2013,"Chemical and Biological Engineering"
"FENG2013118","ARTICLE",77,2013,"Chemical and Biological Engineering"
"MATSUURA20131","ARTICLE",3,2013,"Chemical and Biological Engineering"
"PLOUFFE2013159","ARTICLE",2,2013,"Chemical and Biological Engineering"
"MALOUF2013191","BOOK",0,2013,"Chemical and Biological Engineering"
"ABDALLAH20137807","ARTICLE",10,2013,"Chemical and Biological Engineering"
"CAMERON2013172","ARTICLE",7,2013,"Chemical and Biological Engineering"
"BARANOVA201328","ARTICLE",12,2013,"Chemical and Biological Engineering"
"DUCHESNE201338","ARTICLE",14,2013,"Chemical and Biological Engineering"
"MU2013147","ARTICLE",1,2013,"Chemical and Biological Engineering"
"WATTS20131051","ARTICLE",7,2013,"Chemical and Biological Engineering"
"AL-ISMAILY2012165","ARTICLE",6,2012,"Chemical and Biological Engineering"
"YANG201218","ARTICLE",14,2012,"Chemical and Biological Engineering"
"LAN20121","BOOK",2,2012,"Chemical and Biological Engineering"
"ALLAGUI20121897","CONFERENCE",2,2012,"Chemical and Biological Engineering"
"KRUPIN2012","CONFERENCE",1,2012,"Chemical and Biological Engineering"
"ASIRI2012","CONFERENCE",0,2012,"Chemical and Biological Engineering"
"MOLLICK2012230","ARTICLE",11,2012,"Chemical and Biological Engineering"
"BAIN2012831","ARTICLE",12,2012,"Chemical and Biological Engineering"
"PLOUFFE2012611","CONFERENCE",3,2012,"Chemical and Biological Engineering"
